trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1056,False,"{'a': 0.5, 'e': 0.8511416585022844}",30,0,-75.75239057803671,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
1057,False,"{'a': 0.5, 'e': 0.8508668254173458}",20,13,44.162410136072296,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.8505917592988971}",25,0,-130.86701212176675,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
1059,False,"{'a': 0.5, 'e': 0.8503164602222729}",20,0,-85.07282253035694,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1060,False,"{'a': 0.5, 'e': 0.8500409282628715}",30,0,-103.76286011671992,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
1061,False,"{'a': 0.5, 'e': 0.8497651634961549}",20,0,-84.81395047676986,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1062,False,"{'a': 0.5, 'e': 0.8494891659976491}",30,0,-108.61979784366574,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
1063,False,"{'a': 0.5, 'e': 0.8492129358429436}",30,0,-187.82731620847323,"{0: 18, 1: 4, 2: 3, 3: 3, 4: 2}",0
1064,False,"{'a': 0.5, 'e': 0.8489364731076915}",20,0,-98.7667408649675,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1065,False,"{'a': 0.5, 'e': 0.8486597778676102}",30,0,-267.3634766890162,"{0: 14, 1: 3, 2: 7, 3: 3, 4: 3}",0
1066,False,"{'a': 0.5, 'e': 0.8483828501984799}",20,0,-120.05058489647188,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
1067,False,"{'a': 0.5, 'e': 0.8481056901761453}",30,19,33.88010633462109,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.8478282978765144}",25,0,-52.06176547585943,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1069,False,"{'a': 0.5, 'e': 0.8475506733755584}",30,0,-228.8530514557192,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 3}",0
1070,False,"{'a': 0.5, 'e': 0.8472728167493129}",35,0,-231.72414933321016,"{0: 23, 1: 1, 2: 6, 3: 2, 4: 3}",0
1071,False,"{'a': 0.5, 'e': 0.8469947280738764}",20,0,-186.9909077479426,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
1072,False,"{'a': 0.5, 'e': 0.8467164074254113}",25,0,-180.15819343810782,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 4}",0
1073,False,"{'a': 0.5, 'e': 0.8464378548801434}",25,0,-147.41752957679708,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
1074,False,"{'a': 0.5, 'e': 0.8461590705143621}",25,0,-149.244340469124,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
1075,False,"{'a': 0.5, 'e': 0.8458800544044203}",30,2,-6.612488017960118,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.845600806626734}",25,1,-74.17461560234905,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 1}",1
1077,False,"{'a': 0.5, 'e': 0.8453213272577833}",25,0,-60.32421709901312,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1078,False,"{'a': 0.5, 'e': 0.8450416163741112}",30,0,-97.36429260027766,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
1079,False,"{'a': 0.5, 'e': 0.8447616740523245}",20,0,-80.28748342143584,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1080,False,"{'a': 0.5, 'e': 0.844481500369093}",25,0,-58.77817486965394,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
1081,False,"{'a': 0.5, 'e': 0.84420109540115}",30,0,-79.65725590956305,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
1082,False,"{'a': 0.5, 'e': 0.8439204592252922}",20,0,-94.41744066538718,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1083,False,"{'a': 0.5, 'e': 0.8436395919183798}",20,0,-124.88258242442829,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1084,False,"{'a': 0.5, 'e': 0.843358493557336}",20,0,-95.0188402261079,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
1085,False,"{'a': 0.5, 'e': 0.8430771642191475}",25,0,-132.30775631335155,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
1086,False,"{'a': 0.5, 'e': 0.8427956039808638}",25,0,-198.2539647600544,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
1087,False,"{'a': 0.5, 'e': 0.8425138129195984}",20,0,-103.20237195024649,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1088,False,"{'a': 0.5, 'e': 0.8422317911125273}",20,0,-202.55261794110697,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 4}",0
1089,False,"{'a': 0.5, 'e': 0.8419495386368903}",35,0,-211.27906181115125,"{0: 22, 1: 1, 2: 9, 3: 0, 4: 3}",0
1090,False,"{'a': 0.5, 'e': 0.8416670555699898}",35,0,-174.11936610458682,"{0: 22, 1: 2, 2: 9, 3: 0, 4: 2}",0
1091,False,"{'a': 0.5, 'e': 0.8413843419891918}",20,13,25.284381179222148,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.8411013979719252}",35,0,-268.70828294858387,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 5}",0
1093,False,"{'a': 0.5, 'e': 0.8408182235956821}",20,0,-53.824572248953515,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 0.8405348189380176}",20,0,-83.61738550412628,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
1095,False,"{'a': 0.5, 'e': 0.8402511840765501}",35,0,-208.065918192929,"{0: 24, 1: 1, 2: 6, 3: 1, 4: 3}",0
1096,False,"{'a': 0.5, 'e': 0.8399673190889607}",20,11,-11.100402026293018,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
1097,False,"{'a': 0.5, 'e': 0.8396832240529939}",20,0,-77.5503003449241,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1098,False,"{'a': 0.5, 'e': 0.8393988990464568}",25,0,-119.46833292341121,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1099,False,"{'a': 0.5, 'e': 0.83911434414722}",25,0,-191.5907407845331,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
1100,False,"{'a': 0.5, 'e': 0.8388295594332164}",20,0,-132.06433673219996,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
1101,False,"{'a': 0.5, 'e': 0.8385445449824422}",25,0,-192.06579227909742,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
1102,False,"{'a': 0.5, 'e': 0.838259300872957}",30,0,-61.30549095637602,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
1103,False,"{'a': 0.5, 'e': 0.8379738271828824}",25,13,-6.025534713720724,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1104,False,"{'a': 0.5, 'e': 0.8376881239904035}",30,0,-258.41823318327516,"{0: 16, 1: 3, 2: 6, 3: 1, 4: 4}",0
1105,False,"{'a': 0.5, 'e': 0.8374021913737678}",25,0,-218.51299172585206,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
1106,False,"{'a': 0.5, 'e': 0.8371160294112862}",25,0,-176.59585497915114,"{0: 11, 1: 5, 2: 7, 3: 0, 4: 2}",0
1107,False,"{'a': 0.5, 'e': 0.8368296381813318}",25,7,-47.698234473205126,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 1}",1
1108,False,"{'a': 0.5, 'e': 0.8365430177623411}",20,0,-44.95965640425732,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1109,False,"{'a': 0.5, 'e': 0.8362561682328129}",20,0,-62.88296172904987,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1110,False,"{'a': 0.5, 'e': 0.8359690896713088}",25,0,-134.42746626171007,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
1111,False,"{'a': 0.5, 'e': 0.8356817821564535}",30,0,-218.0143607886041,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
1112,False,"{'a': 0.5, 'e': 0.8353942457669338}",25,0,-123.66789191225214,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
1113,False,"{'a': 0.5, 'e': 0.8351064805814998}",30,1,-134.5501699995333,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 2}",1
1114,False,"{'a': 0.5, 'e': 0.8348184866789641}",20,0,-55.4831215553138,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1115,False,"{'a': 0.5, 'e': 0.8345302641382014}",20,0,-94.71355210605364,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
1116,False,"{'a': 0.5, 'e': 0.8342418130381498}",20,0,-85.19937709298777,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
1117,False,"{'a': 0.5, 'e': 0.8339531334578095}",20,0,-81.53588730903715,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
1118,False,"{'a': 0.5, 'e': 0.8336642254762435}",30,0,-168.94865215085457,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
1119,False,"{'a': 0.5, 'e': 0.8333750891725771}",20,0,-102.63812451600045,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
1120,False,"{'a': 0.5, 'e': 0.8330857246259985}",35,0,-168.45927696911687,"{0: 25, 1: 2, 2: 4, 3: 2, 4: 2}",0
1121,False,"{'a': 0.5, 'e': 0.8327961319157582}",20,0,-149.3563927452172,"{0: 14, 1: 0, 2: 1, 3: 3, 4: 2}",0
1122,False,"{'a': 0.5, 'e': 0.8325063111211691}",20,0,-103.6890210969623,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1123,False,"{'a': 0.5, 'e': 0.8322162623216067}",30,0,-195.23019398300855,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
1124,False,"{'a': 0.5, 'e': 0.8319259855965091}",25,0,-67.8271186381489,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
1125,False,"{'a': 0.5, 'e': 0.8316354810253763}",25,0,-121.58299058741248,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
1126,False,"{'a': 0.5, 'e': 0.8313447486877713}",25,0,-192.05116948758308,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
1127,False,"{'a': 0.5, 'e': 0.8310537886633192}",25,0,-69.87591969040362,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
1128,False,"{'a': 0.5, 'e': 0.8307626010317074}",25,0,-236.16820088583324,"{0: 13, 1: 1, 2: 7, 3: 0, 4: 4}",0
1129,False,"{'a': 0.5, 'e': 0.8304711858726859}",20,0,-128.78861791478127,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
1130,False,"{'a': 0.5, 'e': 0.8301795432660665}",30,0,-107.86143430821454,"{0: 19, 1: 2, 2: 8, 3: 1, 4: 0}",0
1131,False,"{'a': 0.5, 'e': 0.8298876732917239}",25,0,-138.2310055781773,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1132,False,"{'a': 0.5, 'e': 0.8295955760295948}",25,0,-146.19609527818216,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
1133,False,"{'a': 0.5, 'e': 0.8293032515596779}",20,0,-57.91236638793737,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1134,False,"{'a': 0.5, 'e': 0.8290106999620347}",20,0,-80.6955641459781,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1135,False,"{'a': 0.5, 'e': 0.8287179213167883}",25,0,-72.27789744126369,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
1136,False,"{'a': 0.5, 'e': 0.8284249157041245}",20,0,-147.2104371647417,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
1137,False,"{'a': 0.5, 'e': 0.8281316832042908}",20,0,-90.69300300269927,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1138,False,"{'a': 0.5, 'e': 0.8278382238975972}",25,5,-63.06851319706872,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",1
1139,False,"{'a': 0.5, 'e': 0.8275445378644156}",25,0,-87.42163710990052,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",1
1140,False,"{'a': 0.5, 'e': 0.8272506251851802}",20,0,-151.01182144451255,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
1141,False,"{'a': 0.5, 'e': 0.8269564859403872}",20,0,-36.61381512483909,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1142,False,"{'a': 0.5, 'e': 0.8266621202105945}",20,0,-98.51990590480668,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
1143,False,"{'a': 0.5, 'e': 0.8263675280764226}",30,0,-85.654376004654,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
1144,False,"{'a': 0.5, 'e': 0.8260727096185536}",25,0,-98.49174899532113,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
1145,False,"{'a': 0.5, 'e': 0.8257776649177317}",25,0,-99.05398536159217,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1146,False,"{'a': 0.5, 'e': 0.8254823940547633}",30,0,-129.87547637358458,"{0: 19, 1: 6, 2: 2, 3: 2, 4: 1}",0
1147,False,"{'a': 0.5, 'e': 0.8251868971105164}",25,0,-164.76928813914847,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
1148,False,"{'a': 0.5, 'e': 0.824891174165921}",30,8,-65.3630536013704,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 1}",1
1149,False,"{'a': 0.5, 'e': 0.8245952253019689}",30,0,-55.264281848399456,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 0.8242990505997143}",30,0,-285.06865002504634,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 5}",0
1151,False,"{'a': 0.5, 'e': 0.8240026501402725}",25,14,8.334990337029268,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.8237060240048212}",20,0,-177.6281110118233,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
1153,False,"{'a': 0.5, 'e': 0.8234091722745998}",20,0,-96.69101097857268,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1154,False,"{'a': 0.5, 'e': 0.823112095030909}",20,13,32.9046006904268,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.8228147923551119}",20,0,-51.65657499380734,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1156,False,"{'a': 0.5, 'e': 0.8225172643286333}",20,0,-71.84925016645188,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1157,False,"{'a': 0.5, 'e': 0.8222195110329591}",25,0,-88.87675261683563,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1158,False,"{'a': 0.5, 'e': 0.8219215325496376}",20,0,-156.30886121783217,"{0: 8, 1: 1, 2: 9, 3: 1, 4: 1}",0
1159,False,"{'a': 0.5, 'e': 0.8216233289602785}",20,0,-122.4721850943406,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
1160,False,"{'a': 0.5, 'e': 0.8213249003465529}",20,8,-24.441274125189913,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
1161,False,"{'a': 0.5, 'e': 0.8210262467901939}",30,0,-96.80748118744752,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
1162,False,"{'a': 0.5, 'e': 0.820727368372996}",25,0,-165.13371428019926,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
1163,False,"{'a': 0.5, 'e': 0.8204282651768156}",25,0,-99.2705347718273,"{0: 18, 1: 2, 2: 1, 3: 4, 4: 0}",0
1164,False,"{'a': 0.5, 'e': 0.8201289372835701}",20,0,-141.22309065912498,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
1165,False,"{'a': 0.5, 'e': 0.8198293847752389}",30,0,-128.42362243795978,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
1166,False,"{'a': 0.5, 'e': 0.8195296077338629}",20,0,-38.867333681272605,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
1167,False,"{'a': 0.5, 'e': 0.8192296062415441}",25,0,-124.14526165086798,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
1168,False,"{'a': 0.5, 'e': 0.8189293803804464}",20,0,-131.86416295484526,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1169,False,"{'a': 0.5, 'e': 0.8186289302327948}",25,0,-104.15472087393483,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
1170,False,"{'a': 0.5, 'e': 0.8183282558808763}",25,0,-54.72785063960012,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1171,False,"{'a': 0.5, 'e': 0.8180273574070387}",20,0,-36.910304937449524,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 0.8177262348936913}",30,0,-129.12921016330313,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
1173,False,"{'a': 0.5, 'e': 0.8174248884233051}",20,0,-115.95442891951156,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
1174,False,"{'a': 0.5, 'e': 0.817123318078412}",25,0,-102.02155382520041,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
1175,False,"{'a': 0.5, 'e': 0.8168215239416055}",20,3,14.086708661847673,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.8165195060955401}",25,0,-179.49415134240763,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
1177,False,"{'a': 0.5, 'e': 0.8162172646229321}",20,0,-154.48584214071252,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
1178,False,"{'a': 0.5, 'e': 0.8159147996065587}",20,11,-13.437405863433817,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
1179,False,"{'a': 0.5, 'e': 0.8156121111292581}",30,0,-178.34527900259516,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
1180,False,"{'a': 0.5, 'e': 0.8153091992739301}",25,0,-128.49730558351965,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
1181,False,"{'a': 0.5, 'e': 0.8150060641235355}",20,0,-99.19598802041999,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1182,False,"{'a': 0.5, 'e': 0.8147027057610963}",35,0,-193.74983145069635,"{0: 25, 1: 2, 2: 4, 3: 1, 4: 3}",0
1183,False,"{'a': 0.5, 'e': 0.8143991242696955}",20,0,-146.67229754635997,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
1184,False,"{'a': 0.5, 'e': 0.8140953197324775}",25,0,-188.23225555933945,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
1185,False,"{'a': 0.5, 'e': 0.8137912922326476}",30,0,-252.1619559161995,"{0: 19, 1: 0, 2: 5, 3: 2, 4: 4}",0
1186,False,"{'a': 0.5, 'e': 0.813487041853472}",25,0,-155.94926164057546,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
1187,False,"{'a': 0.5, 'e': 0.8131825686782781}",20,0,-39.77269168894045,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 0.8128778727904545}",20,0,-60.968052761138615,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
1189,False,"{'a': 0.5, 'e': 0.8125729542734507}",20,0,-61.1036906760658,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1190,False,"{'a': 0.5, 'e': 0.8122678132107769}",20,8,12.128651290325529,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 0.8119624496860046}",20,0,-33.07432283970634,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 0.8116568637827659}",25,0,-131.20779892607607,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
1193,False,"{'a': 0.5, 'e': 0.8113510555847542}",20,0,-70.6340230344852,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
1194,False,"{'a': 0.5, 'e': 0.8110450251757234}",30,5,-121.977343949979,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",1
1195,False,"{'a': 0.5, 'e': 0.8107387726394885}",30,0,-138.35873853371638,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
1196,False,"{'a': 0.5, 'e': 0.8104322980599253}",20,0,-159.74445593730104,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
1197,False,"{'a': 0.5, 'e': 0.8101256015209704}",25,0,-159.79725032152274,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
1198,False,"{'a': 0.5, 'e': 0.809818683106621}",30,0,-221.88189000963618,"{0: 19, 1: 0, 2: 6, 3: 2, 4: 3}",0
1199,False,"{'a': 0.5, 'e': 0.8095115429009353}",30,0,-133.72982737548722,"{0: 15, 1: 5, 2: 9, 3: 1, 4: 0}",0
1200,False,"{'a': 0.5, 'e': 0.8092041809880323}",25,0,-110.83008658954665,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
1201,False,"{'a': 0.5, 'e': 0.8088965974520914}",20,2,23.32719761264115,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.808588792377353}",35,0,-156.61840268511722,"{0: 21, 1: 7, 2: 4, 3: 2, 4: 1}",0
1203,False,"{'a': 0.5, 'e': 0.8082807658481183}",25,8,-49.28887635318274,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 1}",1
1204,False,"{'a': 0.5, 'e': 0.8079725179487485}",25,3,-35.13073374795241,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.8076640487636659}",20,0,-53.62092286011487,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 0.8073553583773536}",25,0,-103.03632219463434,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
1207,False,"{'a': 0.5, 'e': 0.8070464468743549}",25,0,-108.55201486770777,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
1208,False,"{'a': 0.5, 'e': 0.8067373143392739}",25,0,-122.24674783306597,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
1209,False,"{'a': 0.5, 'e': 0.8064279608567749}",20,1,-96.41296309913082,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 2}",1
1210,False,"{'a': 0.5, 'e': 0.8061183865115832}",20,12,31.641674159843134,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.8058085913884842}",25,0,-88.75255090788146,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
1212,False,"{'a': 0.5, 'e': 0.8054985755723238}",20,0,-68.93747475651772,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1213,False,"{'a': 0.5, 'e': 0.8051883391480087}",25,0,-75.29094012736164,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
1214,False,"{'a': 0.5, 'e': 0.8048778822005055}",25,0,-147.63566544161299,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
1215,False,"{'a': 0.5, 'e': 0.8045672048148417}",30,0,-79.10253174294526,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",1
1216,False,"{'a': 0.5, 'e': 0.8042563070761047}",20,0,-60.02689783702729,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1217,False,"{'a': 0.5, 'e': 0.8039451890694426}",20,0,-136.02055395762346,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
1218,False,"{'a': 0.5, 'e': 0.8036338508800637}",25,0,-93.65325012046645,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1219,False,"{'a': 0.5, 'e': 0.8033222925932365}",20,0,-58.20842225183396,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1220,False,"{'a': 0.5, 'e': 0.8030105142942902}",30,0,-115.09393174265948,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
1221,False,"{'a': 0.5, 'e': 0.8026985160686135}",25,0,-125.21843656566443,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
1222,False,"{'a': 0.5, 'e': 0.8023862980016563}",30,0,-214.71841532783506,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 4}",0
1223,False,"{'a': 0.5, 'e': 0.8020738601789276}",30,0,-192.50084502976986,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
1224,False,"{'a': 0.5, 'e': 0.8017612026859976}",25,0,-233.16773837167435,"{0: 14, 1: 1, 2: 3, 3: 4, 4: 3}",0
1225,False,"{'a': 0.5, 'e': 0.8014483256084961}",20,5,33.08615851344585,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.8011352290321132}",20,0,-77.25216635772162,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1227,False,"{'a': 0.5, 'e': 0.8008219130425991}",35,0,-176.38395412300062,"{0: 18, 1: 5, 2: 11, 3: 0, 4: 1}",0
1228,False,"{'a': 0.5, 'e': 0.8005083777257641}",20,0,-43.15942814387073,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1229,False,"{'a': 0.5, 'e': 0.8001946231674785}",20,0,-156.5403727851774,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
1230,False,"{'a': 0.5, 'e': 0.7998806494536725}",20,0,-75.82364826038986,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1231,False,"{'a': 0.5, 'e': 0.799566456670337}",30,6,-79.03555017567108,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 1}",1
1232,False,"{'a': 0.5, 'e': 0.7992520449035221}",20,7,-49.785771739942994,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 1}",1
1233,False,"{'a': 0.5, 'e': 0.7989374142393383}",30,0,-153.97751920809424,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
1234,False,"{'a': 0.5, 'e': 0.7986225647639558}",20,0,-106.61216927033682,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1235,False,"{'a': 0.5, 'e': 0.798307496563605}",25,0,-137.98733704098447,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
1236,False,"{'a': 0.5, 'e': 0.7979922097245761}",20,14,37.25005690968855,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
